Price Date,Unnamed: 0,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),temperature_C,rainfall_mm
2020-01-01,0.0,3860.0,5980.0,4830.0,13.45,2.42
2020-01-02,1.0,3900.0,6000.0,4900.0,15.52,2.86
2020-01-03,2.0,3800.0,6200.0,5500.0,14.81,0.07
2020-01-04,3.0,3500.0,6000.0,5200.0,13.25,0.0
2020-01-05,4.0,3000.0,4000.0,3500.0,12.77,0.0
2020-01-06,5.0,3840.0,6280.0,5360.0,13.83,0.0
2020-01-07,6.0,3650.0,5880.0,4720.0,15.82,0.0
2020-01-08,7.0,3520.0,5050.0,4670.0,17.05,0.42
2020-01-09,8.0,3460.0,5190.0,4640.0,12.08,0.05
2020-01-10,9.0,3250.0,4880.0,4170.0,9.61,0.0
2020-01-11,10.0,2840.0,4450.0,3540.0,10.74,0.0
2020-01-12,11.0,2640.0,4260.0,3250.0,14.33,0.0
2020-01-13,11.0,2635.0,4285.0,3298.0,16.69,0.0
2020-01-14,11.0,2630.0,4310.0,3345.0,17.78,0.56
2020-01-15,11.0,2625.0,4335.0,3392.0,17.89,0.81
2020-01-16,12.0,2620.0,4360.0,3440.0,15.81,0.7
2020-01-17,13.0,2840.0,4580.0,3660.0,13.19,0.02
2020-01-18,14.0,2600.0,4250.0,3500.0,13.77,0.0
2020-01-19,15.0,2850.0,4480.0,3660.0,12.55,0.0
2020-01-20,16.0,2820.0,4040.0,3330.0,12.86,0.0
2020-01-21,17.0,2240.0,3880.0,3040.0,17.07,0.28
2020-01-22,18.0,2040.0,3680.0,2860.0,18.11,1.52
2020-01-23,19.0,2150.0,3880.0,3070.0,14.98,0.0
2020-01-24,20.0,2400.0,4580.0,3670.0,13.97,0.0
2020-01-25,21.0,2830.0,4660.0,3840.0,15.02,0.0
2020-01-26,22.0,2620.0,4460.0,3540.0,16.25,0.0
2020-01-27,23.0,2420.0,4260.0,3240.0,18.56,0.0
2020-01-28,24.0,2640.0,4480.0,3560.0,17.54,0.0
2020-01-29,25.0,2240.0,4080.0,3260.0,15.09,0.0
2020-01-30,26.0,2120.0,3860.0,3040.0,13.51,0.0
2020-01-31,27.0,2240.0,3680.0,2860.0,14.03,0.0
2020-02-01,27.0,2060.0,3575.0,2730.0,13.89,0.0
2020-02-02,27.0,1880.0,3470.0,2600.0,13.63,0.0
2020-02-03,27.0,1700.0,3365.0,2470.0,15.21,0.01
2020-02-04,28.0,1520.0,3260.0,2340.0,16.89,0.05
2020-02-05,29.0,1650.0,2280.0,2260.0,16.61,0.0
2020-02-06,30.0,1520.0,2860.0,2240.0,16.87,0.0
2020-02-07,31.0,1640.0,2890.0,2260.0,16.16,0.0
2020-02-08,32.0,1520.0,2760.0,2140.0,14.29,0.0
2020-02-09,33.0,1680.0,2840.0,2210.0,12.99,0.0
2020-02-10,34.0,1650.0,3080.0,2370.0,14.51,0.0
2020-02-11,35.0,1610.0,3060.0,2410.0,16.38,0.0
2020-02-12,36.0,1500.0,3080.0,2350.0,17.99,0.0
2020-02-13,37.0,1720.0,3260.0,2540.0,20.03,0.0
2020-02-14,38.0,1540.0,3080.0,2460.0,19.08,0.0
2020-02-15,39.0,1570.0,2810.0,2405.0,19.0,0.0
2020-02-16,40.0,1150.0,2480.0,1870.0,18.8,0.0
2020-02-17,41.0,1240.0,2480.0,1760.0,18.72,0.0
2020-02-18,42.0,1220.0,2260.0,1640.0,20.2,0.0
2020-02-19,43.0,1140.0,2280.0,1660.0,20.97,0.0
2020-02-20,44.0,1240.0,1780.0,1650.0,21.36,0.0
2020-02-21,45.0,1120.0,2260.0,1640.0,21.06,0.0
2020-02-22,46.0,1250.0,2480.0,1870.0,19.67,0.0
2020-02-23,46.0,1150.0,2380.0,1770.0,19.83,0.0
2020-02-24,47.0,1050.0,2280.0,1670.0,19.0,0.0
2020-02-25,48.0,1020.0,2130.0,1550.0,19.3,0.0
2020-02-26,49.0,1020.0,2040.0,1530.0,20.58,0.0
2020-02-27,50.0,1210.0,2150.0,1630.0,21.73,0.0
2020-02-28,51.0,1020.0,2060.0,1540.0,22.57,0.0
2020-02-29,52.0,1050.0,2080.0,1570.0,23.39,0.33
2020-03-01,52.0,1035.0,2110.0,1550.0,24.01,1.33
2020-03-02,53.0,1020.0,2140.0,1530.0,24.23,0.93
2020-03-03,54.0,1050.0,2380.0,1670.0,23.34,0.01
2020-03-04,55.0,1020.0,2280.0,1540.0,22.62,0.02
2020-03-05,56.0,1050.0,2280.0,1670.0,22.11,0.0
2020-03-06,57.0,1020.0,2260.0,1640.0,21.9,0.08
2020-03-07,58.0,1020.0,2060.0,1540.0,21.09,0.0
2020-03-08,59.0,1250.0,2280.0,1760.0,20.76,0.0
2020-03-09,60.0,1030.0,2190.0,1660.0,22.41,0.0
2020-03-10,61.0,1220.0,2280.0,1850.0,24.04,0.67
2020-03-11,62.0,1250.0,2380.0,1860.0,23.66,0.08
2020-03-12,63.0,1240.0,2360.0,1850.0,22.72,0.0
2020-03-13,64.0,950.0,2070.0,1460.0,20.93,0.02
2020-03-14,64.0,985.0,2115.0,1500.0,20.62,0.03
2020-03-15,65.0,1020.0,2160.0,1540.0,20.16,0.0
2020-03-16,66.0,1070.0,2000.0,1520.0,21.75,0.0
2020-03-17,67.0,1000.0,1800.0,1400.0,23.87,0.0
2020-03-18,68.0,1000.0,1600.0,1470.0,24.86,0.0
2020-03-19,69.0,1000.0,1800.0,1400.0,25.82,0.35
2020-03-20,70.0,1000.0,1600.0,1400.0,25.86,0.04
2020-03-21,71.0,1000.0,1700.0,1400.0,25.47,0.0
2020-03-22,72.0,1000.0,1650.0,1470.0,26.62,0.0
2020-03-23,73.0,1000.0,1500.0,1200.0,28.0,0.0
2020-03-24,74.0,1000.0,1600.0,1400.0,28.55,0.0
2020-03-25,75.0,1000.0,1500.0,1200.0,28.59,4.2
2020-03-26,76.0,1000.0,2000.0,1500.0,26.54,2.17
2020-03-27,77.0,1000.0,2000.0,1500.0,25.48,5.42
2020-03-28,78.0,1000.0,1500.0,1200.0,26.0,0.02
2020-03-29,79.0,1000.0,1500.0,1200.0,26.4,0.0
2020-03-30,80.0,1000.0,1500.0,1200.0,26.92,0.0
2020-03-31,81.0,1000.0,1500.0,1200.0,27.79,0.03
2020-04-01,81.0,995.0,1493.0,1195.0,27.72,0.0
2020-04-02,81.0,989.0,1487.0,1189.0,26.73,0.0
2020-04-03,81.0,984.0,1480.0,1184.0,27.17,0.0
2020-04-04,81.0,979.0,1473.0,1179.0,27.57,0.0
2020-04-05,81.0,973.0,1467.0,1173.0,28.85,0.0
2020-04-06,81.0,968.0,1460.0,1168.0,29.72,0.0
2020-04-07,81.0,963.0,1453.0,1163.0,29.43,0.0
2020-04-08,81.0,957.0,1447.0,1157.0,29.61,0.0
2020-04-09,81.0,952.0,1440.0,1152.0,29.21,0.0
2020-04-10,81.0,947.0,1433.0,1147.0,30.68,0.0
2020-04-11,81.0,941.0,1427.0,1141.0,31.27,0.0
2020-04-12,81.0,936.0,1420.0,1136.0,31.5,0.0
2020-04-13,81.0,931.0,1413.0,1131.0,31.97,0.0
2020-04-14,81.0,925.0,1407.0,1125.0,33.59,0.0
2020-04-15,81.0,920.0,1400.0,1120.0,33.38,0.0
2020-04-16,81.0,915.0,1393.0,1115.0,33.3,0.0
2020-04-17,81.0,909.0,1387.0,1109.0,33.0,0.0
2020-04-18,81.0,904.0,1380.0,1104.0,32.52,0.48
2020-04-19,81.0,899.0,1373.0,1099.0,32.6,0.05
2020-04-20,81.0,893.0,1367.0,1093.0,31.41,0.0
2020-04-21,81.0,888.0,1360.0,1088.0,29.92,0.0
2020-04-22,81.0,883.0,1353.0,1083.0,32.01,0.0
2020-04-23,81.0,877.0,1347.0,1077.0,32.69,0.0
2020-04-24,81.0,872.0,1340.0,1072.0,33.15,0.11
2020-04-25,81.0,867.0,1333.0,1067.0,32.69,0.0
2020-04-26,81.0,861.0,1327.0,1061.0,32.13,0.01
2020-04-27,81.0,856.0,1320.0,1056.0,32.3,0.3
2020-04-28,81.0,851.0,1313.0,1051.0,32.18,0.08
2020-04-29,81.0,845.0,1307.0,1045.0,32.32,0.44
2020-04-30,81.0,840.0,1300.0,1040.0,33.15,0.34
2020-05-01,81.0,835.0,1293.0,1035.0,34.29,0.1
2020-05-02,81.0,829.0,1287.0,1029.0,34.06,0.0
2020-05-03,81.0,824.0,1280.0,1024.0,33.65,0.0
2020-05-04,81.0,819.0,1273.0,1019.0,34.71,0.18
2020-05-05,81.0,813.0,1267.0,1013.0,33.35,0.22
2020-05-06,81.0,808.0,1260.0,1008.0,33.7,0.0
2020-05-07,81.0,803.0,1253.0,1003.0,34.1,0.89
2020-05-08,81.0,797.0,1247.0,997.0,34.06,0.0
2020-05-09,81.0,792.0,1240.0,992.0,35.15,0.0
2020-05-10,81.0,787.0,1233.0,987.0,35.52,0.21
2020-05-11,81.0,781.0,1227.0,981.0,34.74,2.43
2020-05-12,81.0,776.0,1220.0,976.0,34.12,2.21
2020-05-13,81.0,771.0,1213.0,971.0,34.8,0.03
2020-05-14,81.0,765.0,1207.0,965.0,34.98,1.75
2020-05-15,81.0,760.0,1200.0,960.0,35.59,0.01
2020-05-16,81.0,755.0,1193.0,955.0,35.42,0.24
2020-05-17,81.0,749.0,1187.0,949.0,35.48,0.95
2020-05-18,81.0,744.0,1180.0,944.0,34.64,0.04
2020-05-19,81.0,739.0,1173.0,939.0,34.25,0.01
2020-05-20,81.0,733.0,1167.0,933.0,34.24,0.0
2020-05-21,81.0,728.0,1160.0,928.0,33.98,0.0
2020-05-22,81.0,723.0,1153.0,923.0,35.11,0.0
2020-05-23,81.0,717.0,1147.0,917.0,36.32,0.0
2020-05-24,81.0,712.0,1140.0,912.0,36.51,0.0
2020-05-25,81.0,707.0,1133.0,907.0,36.61,0.0
2020-05-26,81.0,701.0,1127.0,901.0,36.67,0.0
2020-05-27,81.0,696.0,1120.0,896.0,36.58,0.0
2020-05-28,81.0,691.0,1113.0,891.0,36.01,0.0
2020-05-29,81.0,685.0,1107.0,885.0,35.87,0.01
2020-05-30,81.0,680.0,1100.0,880.0,35.28,0.01
2020-05-31,81.0,675.0,1093.0,875.0,34.55,0.0
2020-06-01,81.0,669.0,1087.0,869.0,33.67,0.02
2020-06-02,81.0,664.0,1080.0,864.0,31.05,0.76
2020-06-03,81.0,659.0,1073.0,859.0,30.6,8.76
2020-06-04,81.0,653.0,1067.0,853.0,23.41,47.77
2020-06-05,81.0,648.0,1060.0,848.0,25.87,9.62
2020-06-06,81.0,643.0,1053.0,843.0,27.19,3.66
2020-06-07,81.0,637.0,1047.0,837.0,28.41,1.57
2020-06-08,81.0,632.0,1040.0,832.0,29.09,0.01
2020-06-09,81.0,627.0,1033.0,827.0,30.56,0.83
2020-06-10,81.0,621.0,1027.0,821.0,31.65,2.56
2020-06-11,81.0,616.0,1020.0,816.0,31.51,3.44
2020-06-12,81.0,611.0,1013.0,811.0,31.96,0.04
2020-06-13,81.0,605.0,1007.0,805.0,29.69,5.92
2020-06-14,82.0,600.0,1000.0,800.0,30.37,1.33
2020-06-15,83.0,600.0,1000.0,800.0,30.31,10.01
2020-06-16,84.0,600.0,1000.0,800.0,31.45,2.31
2020-06-17,85.0,600.0,1000.0,800.0,30.24,23.88
2020-06-18,86.0,600.0,1000.0,800.0,29.34,22.52
2020-06-19,87.0,400.0,800.0,600.0,29.23,17.55
2020-06-20,88.0,400.0,800.0,600.0,28.03,9.81
2020-06-21,89.0,400.0,800.0,600.0,29.42,12.57
2020-06-22,90.0,400.0,800.0,600.0,29.33,10.06
2020-06-23,91.0,400.0,800.0,600.0,28.3,7.91
2020-06-24,92.0,400.0,800.0,600.0,26.83,27.12
2020-06-25,93.0,400.0,800.0,600.0,27.42,2.74
2020-06-26,94.0,400.0,800.0,600.0,27.28,6.64
2020-06-27,95.0,400.0,800.0,600.0,27.09,3.96
2020-06-28,96.0,400.0,800.0,600.0,28.57,3.19
2020-06-29,97.0,400.0,800.0,600.0,28.54,1.37
2020-06-30,98.0,400.0,800.0,600.0,28.8,3.82
2020-07-01,98.0,500.0,900.0,700.0,28.52,3.1
2020-07-02,99.0,600.0,1000.0,800.0,27.77,7.86
2020-07-03,100.0,400.0,800.0,600.0,27.4,5.03
2020-07-04,101.0,400.0,800.0,600.0,28.14,2.07
2020-07-05,101.0,400.0,800.0,600.0,27.12,12.56
2020-07-06,102.0,400.0,800.0,600.0,26.94,14.43
2020-07-07,103.0,400.0,800.0,600.0,26.77,2.92
2020-07-08,104.0,400.0,800.0,600.0,28.03,0.09
2020-07-09,105.0,400.0,800.0,600.0,28.16,0.17
2020-07-10,106.0,500.0,700.0,600.0,26.35,4.05
2020-07-11,107.0,500.0,800.0,600.0,27.61,0.69
2020-07-12,108.0,600.0,1000.0,800.0,27.54,4.03
2020-07-13,109.0,600.0,900.0,800.0,27.94,4.57
2020-07-14,110.0,400.0,800.0,600.0,26.83,0.48
2020-07-15,111.0,400.0,800.0,600.0,27.6,7.97
2020-07-16,111.0,400.0,800.0,600.0,28.05,1.72
2020-07-17,112.0,400.0,800.0,600.0,28.57,1.13
2020-07-18,113.0,400.0,800.0,600.0,28.63,0.15
2020-07-19,113.0,500.0,900.0,700.0,28.33,0.17
2020-07-20,114.0,600.0,1000.0,800.0,27.99,8.66
2020-07-21,115.0,400.0,800.0,600.0,27.68,0.75
2020-07-22,115.0,400.0,800.0,600.0,28.06,0.42
2020-07-23,116.0,400.0,800.0,600.0,28.03,6.81
2020-07-24,116.0,400.0,800.0,600.0,27.07,10.0
2020-07-25,116.0,400.0,800.0,600.0,27.08,3.26
2020-07-26,116.0,400.0,800.0,600.0,27.41,3.3
2020-07-27,116.0,400.0,800.0,600.0,28.14,1.09
2020-07-28,116.0,400.0,800.0,600.0,27.55,1.9
2020-07-29,116.0,400.0,800.0,600.0,27.45,6.09
2020-07-30,116.0,400.0,800.0,600.0,27.59,3.13
2020-07-31,116.0,400.0,800.0,600.0,28.27,0.3
2020-08-01,116.0,400.0,800.0,600.0,27.67,0.48
2020-08-02,116.0,400.0,800.0,600.0,28.06,2.87
2020-08-03,116.0,400.0,800.0,600.0,27.67,6.73
2020-08-04,117.0,400.0,800.0,600.0,27.34,6.35
2020-08-05,118.0,600.0,1000.0,800.0,26.94,33.44
2020-08-06,119.0,600.0,1000.0,800.0,26.79,14.99
2020-08-07,120.0,800.0,1200.0,1000.0,26.84,5.02
2020-08-08,121.0,600.0,1000.0,800.0,27.13,9.7
2020-08-09,122.0,400.0,800.0,600.0,26.45,3.75
2020-08-10,123.0,600.0,1000.0,800.0,27.29,2.74
2020-08-11,124.0,600.0,1000.0,800.0,27.04,14.04
2020-08-12,125.0,600.0,1000.0,800.0,25.66,10.15
2020-08-13,126.0,400.0,800.0,600.0,27.08,14.02
2020-08-14,127.0,400.0,800.0,600.0,26.7,4.59
2020-08-15,128.0,400.0,800.0,600.0,26.61,1.62
2020-08-16,129.0,600.0,1000.0,800.0,26.87,8.92
2020-08-17,130.0,600.0,1000.0,800.0,26.33,12.86
2020-08-18,131.0,1000.0,1500.0,1200.0,25.49,16.6
2020-08-19,132.0,600.0,1000.0,800.0,26.54,20.6
2020-08-20,133.0,600.0,1000.0,800.0,26.01,24.02
2020-08-21,134.0,900.0,1100.0,1000.0,26.34,70.02
2020-08-22,135.0,600.0,1000.0,800.0,26.61,63.12
2020-08-23,136.0,800.0,1200.0,1000.0,25.11,9.84
2020-08-24,137.0,1000.0,1300.0,1100.0,25.71,0.55
2020-08-25,138.0,1000.0,1300.0,1200.0,25.98,0.18
2020-08-26,139.0,800.0,1200.0,1000.0,25.95,0.36
2020-08-27,140.0,800.0,1300.0,1200.0,25.12,43.29
2020-08-28,141.0,800.0,1500.0,1200.0,24.81,74.8
2020-08-29,142.0,800.0,1300.0,1000.0,24.85,102.15
2020-08-30,142.0,900.0,1400.0,1100.0,25.18,15.8
2020-08-31,143.0,1000.0,1500.0,1200.0,25.47,0.09
2020-09-01,143.0,1000.0,1500.0,1200.0,25.43,0.0
2020-09-02,143.0,1000.0,1500.0,1200.0,25.9,2.81
2020-09-03,143.0,1000.0,1500.0,1200.0,25.65,4.89
2020-09-04,143.0,1000.0,1500.0,1200.0,25.59,0.87
2020-09-05,143.0,1000.0,1500.0,1200.0,26.17,0.21
2020-09-06,143.0,1000.0,1500.0,1200.0,26.06,1.41
2020-09-07,143.0,1000.0,1500.0,1200.0,26.36,2.56
2020-09-08,144.0,1000.0,1500.0,1200.0,27.11,0.0
2020-09-09,145.0,950.0,1500.0,1200.0,26.72,4.07
2020-09-10,146.0,1000.0,1500.0,1200.0,26.23,14.71
2020-09-11,147.0,800.0,1500.0,1000.0,26.38,3.02
2020-09-12,148.0,800.0,1500.0,1200.0,26.91,0.43
2020-09-13,149.0,1000.0,1400.0,1200.0,27.15,0.31
2020-09-14,150.0,800.0,1500.0,1200.0,27.72,1.7
2020-09-15,151.0,1200.0,2000.0,1500.0,27.66,9.13
2020-09-16,152.0,1000.0,2000.0,1800.0,27.69,0.98
2020-09-17,153.0,1000.0,2000.0,1800.0,27.68,0.29
2020-09-18,154.0,1000.0,1500.0,1200.0,27.44,0.41
2020-09-19,154.0,1267.0,1767.0,1467.0,25.67,2.2
2020-09-20,154.0,1533.0,2033.0,1733.0,26.1,17.19
2020-09-21,155.0,1800.0,2300.0,2000.0,25.84,1.57
2020-09-22,156.0,1200.0,2000.0,1500.0,26.02,27.82
2020-09-23,157.0,1000.0,2000.0,1500.0,26.29,28.54
2020-09-24,157.0,1050.0,2025.0,1531.0,26.28,2.4
2020-09-25,157.0,1100.0,2050.0,1562.0,26.66,0.51
2020-09-26,157.0,1150.0,2075.0,1594.0,25.7,5.09
2020-09-27,157.0,1200.0,2100.0,1625.0,24.6,1.83
2020-09-28,157.0,1250.0,2125.0,1656.0,24.63,2.04
2020-09-29,157.0,1300.0,2150.0,1688.0,25.35,0.71
2020-09-30,157.0,1350.0,2175.0,1719.0,25.43,0.02
2020-10-01,157.0,1400.0,2200.0,1750.0,25.07,0.0
2020-10-02,157.0,1450.0,2225.0,1781.0,24.62,0.0
2020-10-03,157.0,1500.0,2250.0,1812.0,24.27,0.0
2020-10-04,157.0,1550.0,2275.0,1844.0,23.8,0.0
2020-10-05,157.0,1600.0,2300.0,1875.0,24.49,0.0
2020-10-06,157.0,1650.0,2325.0,1906.0,24.22,0.0
2020-10-07,157.0,1700.0,2350.0,1938.0,22.91,0.0
2020-10-08,157.0,1750.0,2375.0,1969.0,24.41,0.0
2020-10-09,158.0,1800.0,2400.0,2000.0,24.39,0.0
2020-10-10,159.0,2000.0,2500.0,2300.0,25.26,0.0
2020-10-11,160.0,1800.0,2500.0,2200.0,25.09,0.0
2020-10-12,161.0,2000.0,2500.0,2300.0,25.7,0.0
2020-10-13,162.0,2000.0,2500.0,2100.0,25.03,0.23
2020-10-14,163.0,2000.0,2500.0,2200.0,25.96,0.17
2020-10-15,164.0,2000.0,2500.0,2300.0,25.94,0.01
2020-10-16,165.0,2000.0,2500.0,2200.0,26.0,0.01
2020-10-17,166.0,1800.0,2300.0,2000.0,26.22,0.03
2020-10-18,167.0,1200.0,2000.0,1500.0,26.55,0.77
2020-10-19,168.0,2000.0,2500.0,2200.0,26.49,4.79
2020-10-20,169.0,1800.0,2500.0,2100.0,25.41,2.69
2020-10-21,169.0,1877.0,2615.0,2208.0,25.09,0.0
2020-10-22,169.0,1954.0,2731.0,2315.0,25.11,0.0
2020-10-23,169.0,2031.0,2846.0,2423.0,25.07,0.0
2020-10-24,169.0,2108.0,2962.0,2531.0,24.06,0.0
2020-10-25,169.0,2185.0,3077.0,2638.0,23.33,0.0
2020-10-26,169.0,2262.0,3192.0,2746.0,22.74,0.0
2020-10-27,169.0,2338.0,3308.0,2854.0,21.69,0.0
2020-10-28,169.0,2415.0,3423.0,2962.0,21.49,0.0
2020-10-29,169.0,2492.0,3538.0,3069.0,21.74,0.0
2020-10-30,169.0,2569.0,3654.0,3177.0,21.64,0.0
2020-10-31,169.0,2646.0,3769.0,3285.0,21.73,0.0
2020-11-01,169.0,2723.0,3885.0,3392.0,22.01,0.0
2020-11-02,170.0,2800.0,4000.0,3500.0,22.16,0.0
2020-11-03,171.0,3000.0,4000.0,3800.0,21.64,0.0
2020-11-04,172.0,2000.0,3800.0,3000.0,19.74,0.0
2020-11-05,172.0,2750.0,4400.0,3500.0,20.56,0.0
2020-11-06,173.0,3500.0,5000.0,4000.0,20.66,0.0
2020-11-07,174.0,1800.0,2800.0,2400.0,19.71,0.0
2020-11-08,175.0,2000.0,3000.0,2500.0,19.46,0.0
2020-11-09,176.0,2000.0,3000.0,2400.0,19.88,0.0
2020-11-10,177.0,2000.0,3000.0,2500.0,18.49,0.0
2020-11-11,178.0,2000.0,3000.0,2500.0,17.36,0.0
2020-11-12,178.0,2000.0,2900.0,2450.0,19.65,0.57
2020-11-13,179.0,2000.0,2800.0,2400.0,22.25,0.01
2020-11-14,179.0,1900.0,2800.0,2400.0,22.59,0.0
2020-11-15,180.0,1800.0,2800.0,2400.0,22.96,1.73
2020-11-16,181.0,2000.0,2800.0,2500.0,22.56,6.14
2020-11-17,182.0,2000.0,4000.0,2800.0,22.16,0.4
2020-11-18,183.0,2500.0,3500.0,3000.0,22.75,0.87
2020-11-19,184.0,2000.0,3000.0,2500.0,22.31,0.83
2020-11-20,185.0,2500.0,3500.0,3000.0,19.06,0.0
2020-11-21,186.0,2500.0,3000.0,2800.0,16.92,0.0
2020-11-22,187.0,2800.0,4500.0,3500.0,16.24,0.0
2020-11-23,188.0,3000.0,4200.0,3600.0,16.56,0.0
2020-11-24,189.0,3000.0,4200.0,3500.0,18.04,0.0
2020-11-25,190.0,2400.0,4000.0,2800.0,18.05,0.0
2020-11-26,191.0,1800.0,2500.0,2000.0,18.19,0.0
2020-11-27,192.0,1500.0,3000.0,2500.0,16.64,0.0
2020-11-28,193.0,1800.0,3000.0,2400.0,17.78,0.0
2020-11-29,194.0,2000.0,3000.0,2500.0,18.25,0.0
2020-11-30,195.0,2400.0,4500.0,2800.0,18.74,0.0
2020-12-01,195.0,2200.0,3650.0,2600.0,18.2,0.0
2020-12-02,196.0,2000.0,2800.0,2400.0,19.4,0.0
2020-12-03,197.0,2000.0,3000.0,2200.0,20.25,0.0
2020-12-04,197.0,2000.0,3000.0,2350.0,20.38,0.0
2020-12-05,198.0,2000.0,3000.0,2500.0,20.27,0.0
2020-12-06,199.0,1500.0,2500.0,2000.0,20.95,0.0
2020-12-07,200.0,1800.0,2500.0,2200.0,20.16,0.0
2020-12-08,201.0,1500.0,2500.0,2200.0,19.76,0.0
2020-12-09,202.0,1500.0,2500.0,2200.0,20.05,0.0
2020-12-10,203.0,1500.0,3000.0,2000.0,20.0,0.0
2020-12-11,204.0,1500.0,3000.0,2400.0,18.98,2.89
